time,pv_production,wind_production,consumption,spot_market_price,precip_1h:mm,precip_type:idx,prob_precip_1h:p,clear_sky_rad:W,clear_sky_energy_1h:J,diffuse_rad:W,diffuse_rad_1h:Wh,direct_rad:W,direct_rad_1h:Wh,global_rad:W,global_rad_1h:Wh,sunshine_duration_1h:min,sun_azimuth:d,sun_elevation:d,low_cloud_cover:p,medium_cloud_cover:p,high_cloud_cover:p,total_cloud_cover:p,effective_cloud_cover:p,temp,relative_humidity_2m:p,dew_point_2m:C,wind_speed_2m:ms,wind_dir_2m:d,t_10m:C,relative_humidity_10m:p,dew_point_10m:C,wind_speed_10m:ms,wind_dir_10m:d,t_50m:C,relative_humidity_50m:p,dew_point_50m:C,wind_speed_50m:ms,wind_dir_50m:d,t_100m:C,relative_humidity_100m:p,dew_point_100m:C,wind_speed_100m:ms,wind_dir_100m:d
2020-12-06 18:00:00,0.0,16.1,25.64645556,0.15638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.877,-25.801,31.3,1.0,66.4,77.1,54.5,-1.1,90.9,-2.4,1.2,200.0,-1.0,90.4,-2.4,1.7,200.0,-0.4,86.9,-2.3,2.4,198.5,0.0,83.1,-2.5,2.9,196.6
2020-12-06 19:00:00,0.0,6.03,27.77604,0.15456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.858,-32.452,69.2,41.0,100.0,100.0,90.9,0.0,84.0,-2.4,1.8,190.8,0.1,83.9,-2.3,2.5,190.8,0.6,82.1,-2.1,3.6,189.5,1.0,79.9,-2.1,4.4,187.9
2020-12-06 20:00:00,0.0,15.71,21.82179111,0.2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.164,-38.656,26.9,7.3,99.2,99.5,65.9,-0.3,85.1,-2.5,1.3,203.1,-0.2,84.9,-2.5,1.9,203.1,0.3,83.2,-2.2,2.7,201.8,0.7,81.5,-2.1,3.3,200.2
2020-12-06 21:00:00,0.0,7.37,26.99856667,0.18637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.325,-43.897,34.3,2.9,100.0,100.0,68.1,-0.8,87.2,-2.7,1.5,180.8,-0.8,86.8,-2.7,2.2,180.8,-0.2,84.0,-2.6,3.1,181.1,0.2,81.5,-2.6,3.8,181.5
2020-12-06 22:00:00,0.0,-0.3,28.3432,0.17138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.574,-47.566,46.5,7.7,100.0,100.0,75.3,-0.9,85.4,-3.1,1.4,180.3,-0.9,85.0,-3.1,2.0,180.3,-0.5,81.9,-3.2,3.0,180.8,-0.1,78.5,-3.4,4.0,181.5
2020-12-06 23:00:00,0.0,-0.29,23.76197556,0.14524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.402,-49.082,15.3,9.3,100.0,100.0,61.6,-1.1,86.0,-3.1,0.5,179.6,-1.1,85.6,-3.2,0.8,179.6,-0.8,81.9,-3.5,1.3,181.0,-0.4,77.9,-3.8,1.7,182.7
2020-12-07 00:00:00,0.0,-0.31,19.83058889,0.13175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.957,-48.416,6.2,31.3,100.0,100.0,67.8,-1.2,85.5,-3.3,0.9,143.5,-1.2,85.0,-3.4,1.3,143.5,-0.9,81.2,-3.7,1.7,145.5,-0.5,77.0,-4.0,1.7,148.0
2020-12-07 01:00:00,0.0,-0.33,21.00871556,0.12543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.832,-45.372,4.6,66.2,100.0,100.0,83.9,-1.4,87.6,-3.2,1.0,149.8,-1.4,87.0,-3.3,1.5,149.8,-1.0,83.3,-3.5,1.9,148.8,-0.7,79.5,-3.8,2.0,147.6
2020-12-07 02:00:00,0.0,-0.36,23.18778444,0.12178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.668,-40.557,7.4,91.4,100.0,100.0,96.0,-1.1,87.6,-2.9,0.5,181.5,-1.1,87.1,-3.0,0.7,181.5,-0.6,83.3,-3.1,0.8,165.8,-0.2,79.3,-3.4,0.7,146.1
2020-12-07 03:00:00,0.0,-0.45,21.42015556,0.12757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.516,-34.594,0.5,96.0,100.0,100.0,98.0,-0.9,89.2,-2.5,0.7,120.4,-0.9,88.9,-2.5,1.1,120.4,-0.5,85.6,-2.7,1.5,107.3,-0.2,81.9,-2.9,1.7,91.0
2020-12-07 04:00:00,0.0,-0.45,21.08399556,0.14706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.856,-28.034,5.7,99.7,100.0,100.0,99.9,-1.1,92.0,-2.2,0.9,126.3,-1.1,91.7,-2.2,1.3,126.3,-0.5,88.0,-2.3,1.9,115.3,-0.1,84.2,-2.5,2.3,101.6
2020-12-07 05:00:00,0.0,-0.33,19.95712444,0.14974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.24,-21.324,3.0,100.0,97.2,100.0,100.0,-0.8,93.1,-1.8,1.0,102.3,-0.8,92.6,-1.8,1.5,102.3,-0.3,88.8,-1.9,2.2,95.0,0.1,85.0,-2.2,2.7,85.9
2020-12-07 06:00:00,0.0,-0.32,22.92838667,0.14931,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.151,-14.829,0.9,72.5,93.7,98.3,85.5,-0.9,94.5,-1.7,1.2,95.4,-0.8,93.8,-1.7,1.8,95.4,-0.3,90.0,-1.8,2.5,89.8,-0.0,86.4,-2.0,2.9,82.9
2020-12-07 07:00:00,0.0,-0.41,29.21723111,0.14995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.965,-8.876,1.2,100.0,98.0,100.0,100.0,-0.2,92.6,-1.2,1.6,86.5,-0.1,92.1,-1.3,2.3,86.5,0.2,89.3,-1.4,3.1,85.7,0.4,86.5,-1.6,3.7,84.7
2020-12-07 08:00:00,0.0,-0.34,31.21820222,0.1481299999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.95,-3.765,11.3,99.7,100.0,100.0,99.9,0.5,91.6,-0.7,2.2,74.9,0.6,91.3,-0.7,3.2,74.9,0.8,89.7,-0.7,4.4,75.0,0.9,88.3,-0.8,5.2,75.1
2020-12-07 09:00:00,0.0768334,-0.37,29.15029333,0.14599,0.0,0.0,1.0,1.6,457.1,0.3,0.159,0.0,0.003,0.3,0.162,0.4,150.25,0.222,13.5,97.8,96.1,99.9,99.0,1.0,90.7,-0.4,2.5,75.1,1.0,90.4,-0.4,3.7,75.1,1.2,89.1,-0.4,5.1,75.0,1.2,87.9,-0.6,6.0,74.9
2020-12-07 10:00:00,0.8080833000000001,-0.34,22.20316444,0.14513,0.0,0.0,1.0,21.5,44236.1,11.2,5.783,0.4,0.194,11.6,5.977,5.4,163.883,2.84,11.3,91.0,65.5,97.3,94.6,1.5,88.4,-0.2,2.6,73.0,1.6,88.1,-0.2,3.7,73.0,1.7,86.7,-0.3,5.2,73.8,1.8,85.5,-0.4,6.1,74.9
2020-12-07 11:00:00,1.1173333,-0.33,22.77254444,0.14417,0.0,0.0,1.0,31.5,99288.7,21.7,16.453,3.3,1.859,25.0,18.313,26.3,177.742,3.913,9.7,56.1,88.9,95.6,78.0,2.0,89.2,0.4,2.6,68.9,2.0,88.8,0.4,3.7,68.9,2.2,87.3,0.3,5.2,70.1,2.2,85.9,0.1,6.1,71.6
2020-12-07 12:00:00,1.0666667,-0.33,22.31090222,0.14181,0.0,0.0,1.0,26.1,108319.8,16.8,19.226,3.1,3.222,19.9,22.448,21.6,191.635,3.364,6.5,64.0,53.8,84.4,75.4,2.3,90.6,1.0,3.0,73.7,2.4,90.1,1.0,4.3,73.7,2.6,88.2,0.8,6.0,74.6,2.6,86.4,0.6,7.1,75.6
2020-12-07 13:00:00,0.0063333,-0.31,26.86769111,0.13956,0.0,0.0,1.0,9.1,65794.6,5.9,11.342,0.9,1.99,6.8,13.332,49.9,205.358,1.232,9.3,16.9,14.0,35.1,29.9,3.0,90.5,1.6,2.7,80.2,3.2,90.1,1.7,3.9,80.2,3.6,88.1,1.9,5.6,84.6,3.8,86.3,1.8,6.7,90.0
2020-12-07 14:00:00,0.0,-0.3,24.62364667,0.13924,0.0,0.0,1.0,0.0,6943.8,0.0,2.945,0.0,0.436,0.0,3.381,25.5,218.771,-2.335,3.1,32.8,33.5,56.7,45.8,2.6,92.2,1.5,2.8,89.0,2.9,91.6,1.6,4.1,89.0,3.5,89.1,1.9,5.8,93.0,3.8,86.9,1.8,7.2,98.0
2020-12-07 15:00:00,0.0,12.22,26.73290222,0.13892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.848,-7.11,0.9,96.7,65.9,98.9,97.8,2.6,92.7,1.6,3.0,87.4,2.8,92.0,1.7,4.3,87.4,3.6,89.2,2.0,6.1,92.8,4.0,86.4,1.9,7.4,99.5
2020-12-07 16:00:00,0.0,44.6,25.98855556,0.13817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.694,-12.822,1.9,91.3,85.5,98.8,95.1,3.0,90.5,1.6,3.1,93.2,3.2,89.9,1.7,4.4,93.2,4.0,87.3,2.0,6.3,97.4,4.3,84.8,1.9,7.7,102.6
2020-12-07 17:00:00,0.0,22.78,20.91680444,0.13571,0.16,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.538,-19.175,3.1,58.6,93.7,97.5,78.7,3.3,88.7,1.6,3.2,98.8,3.5,88.1,1.7,4.6,98.8,4.2,85.7,2.0,6.6,104.6,4.5,83.6,1.9,8.1,111.9
2020-12-07 18:00:00,0.0,20.38,25.32394444,0.1325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.72,-25.854,2.4,62.8,77.6,91.9,77.8,4.0,85.8,1.8,3.4,109.0,4.1,85.4,1.9,4.8,109.0,4.5,83.9,2.0,6.9,116.9,4.6,82.7,1.9,8.4,126.8
2020-12-07 19:00:00,0.0,30.36,29.69607556,0.1306699999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.691,-32.507,1.4,14.4,94.5,95.4,55.5,4.3,86.7,2.3,3.1,108.0,4.4,86.3,2.4,4.4,108.0,4.7,84.8,2.4,6.3,116.8,4.8,83.6,2.3,7.7,127.9
2020-12-07 20:00:00,0.0,0.03,25.76298222,0.13721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.988,-38.718,15.4,0.1,65.9,71.2,43.4,4.3,86.4,2.3,3.5,121.2,4.4,86.0,2.3,5.0,121.2,4.7,84.5,2.3,7.2,127.0,4.8,83.4,2.2,8.8,134.2
2020-12-07 21:00:00,0.0,8.87,23.08811111,0.13207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.143,-43.972,36.5,0.2,43.6,64.3,50.5,4.1,86.6,2.1,3.5,112.9,4.2,86.2,2.1,5.1,112.9,4.5,85.0,2.2,7.2,117.9,4.5,84.2,2.1,8.7,124.2
2020-12-07 22:00:00,0.0,28.81,21.98487556,0.12114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.397,-47.659,73.5,0.0,3.1,74.3,73.9,4.7,83.4,2.1,3.9,111.4,4.7,83.2,2.1,5.5,111.4,4.7,82.6,2.0,7.7,115.2,4.5,82.4,1.8,9.1,120.1
2020-12-07 23:00:00,0.0,32.19,18.35816,0.12766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.248,-49.194,94.4,0.0,0.6,94.5,94.4,4.8,82.2,2.0,3.8,116.5,4.8,82.0,2.0,5.4,116.5,4.7,81.5,1.8,7.5,121.5,4.5,81.4,1.6,9.0,127.7
2020-12-08 00:00:00,0.0,-0.24,15.18916667,0.12393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83,-48.536,43.9,0.8,0.2,44.4,44.4,4.7,80.7,1.7,3.6,122.3,4.7,80.5,1.6,5.2,122.3,4.6,80.0,1.4,7.2,128.4,4.3,79.9,1.2,8.6,136.1
2020-12-08 01:00:00,0.0,-0.27,19.83094444,0.12371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.739,-45.503,3.3,1.6,2.8,7.5,6.2,3.4,84.5,1.0,2.9,120.6,3.4,84.2,1.0,4.2,120.6,3.4,83.3,0.9,6.0,129.3,3.3,82.9,0.7,7.4,140.2
2020-12-08 02:00:00,0.0,-0.26,21.97848444,0.12371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.602,-40.694,14.6,1.5,4.6,19.8,17.8,3.0,85.8,0.9,2.9,104.3,3.1,85.5,0.9,4.1,104.3,3.2,84.4,0.9,5.7,115.6,3.2,83.8,0.7,6.7,129.7
2020-12-08 03:00:00,0.0,-0.27,19.88584222,0.12425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.467,-34.735,3.4,0.8,99.1,99.2,51.7,2.9,85.9,0.8,2.9,103.4,3.0,85.6,0.8,4.1,103.4,3.2,84.4,0.8,5.7,113.9,3.2,83.7,0.7,6.7,127.0
2020-12-08 04:00:00,0.0,-0.25,17.65578444,0.12809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.814,-28.176,14.9,0.8,97.0,97.4,56.5,3.0,84.7,0.6,2.8,111.2,3.0,84.3,0.7,4.1,111.2,3.2,83.3,0.6,5.7,122.2,3.1,82.8,0.5,6.8,135.9
2020-12-08 05:00:00,0.0,-0.27,17.50907111,0.1294799999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2,-21.465,13.0,0.0,98.6,98.8,55.9,3.2,82.5,0.5,3.0,117.7,3.3,82.3,0.5,4.4,117.7,3.3,81.5,0.4,6.2,128.4,3.1,81.2,0.2,7.5,141.8
2020-12-08 06:00:00,0.0,-0.27,21.52624889,0.13258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.108,-14.97,3.8,5.9,96.6,96.9,53.2,3.3,81.4,0.5,2.7,118.0,3.4,81.2,0.5,3.9,118.0,3.4,80.3,0.4,5.7,129.8,3.3,79.9,0.2,7.0,144.5
2020-12-08 07:00:00,0.0,-0.25,26.03785333,0.13824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.916,-9.014,2.1,41.1,99.2,99.5,71.0,4.1,77.2,0.5,2.6,127.9,4.1,77.0,0.4,3.7,127.9,4.1,76.2,0.3,5.5,138.4,4.0,75.8,0.1,6.9,151.7
2020-12-08 08:00:00,0.0,-0.24,28.42116444,0.13813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.89,-3.899,1.3,2.8,98.4,98.5,51.3,4.5,75.1,0.4,2.5,119.5,4.5,74.8,0.4,3.6,119.5,4.5,73.8,0.2,5.2,131.3,4.4,73.2,-0.0,6.4,146.1
2020-12-08 09:00:00,0.0570001,8.36,24.36513111,0.13867,0.0,0.0,1.0,0.7,193.6,0.3,0.152,0.0,0.013,0.3,0.165,15.4,150.178,0.094,0.5,4.0,97.8,97.9,51.2,4.5,74.1,0.3,2.3,115.0,4.6,73.7,0.3,3.3,115.0,4.6,72.3,0.1,4.7,128.1,4.5,71.5,-0.2,5.7,144.4
2020-12-08 10:00:00,0.3365833,37.11,21.00651333,0.14016,0.0,0.0,1.0,20.5,40861.9,18.0,9.135,2.6,1.31,20.6,10.445,52.6,163.798,2.721,0.0,12.3,98.0,98.3,55.3,4.5,74.1,0.3,2.3,111.4,4.5,73.7,0.2,3.2,111.4,4.6,72.4,0.0,4.5,124.6,4.4,71.5,-0.3,5.4,141.0
2020-12-08 11:00:00,0.9975833,18.47,17.78084222,0.1423,0.0,0.0,1.0,30.4,95442.0,26.8,22.397,5.8,4.179,32.6,26.576,47.7,177.643,3.805,0.0,20.5,93.0,94.4,57.5,4.5,74.6,0.4,2.2,104.8,4.5,74.2,0.3,3.1,104.8,4.6,72.6,0.1,4.3,118.4,4.4,71.8,-0.2,4.9,135.5
2020-12-08 12:00:00,0.99625,32.56,18.97654889,0.14433,0.0,0.0,1.0,25.2,104688.7,22.9,24.867,4.0,4.865,26.9,29.733,59.2,191.525,3.267,0.0,1.3,88.4,88.5,44.9,4.4,75.1,0.4,2.2,107.8,4.4,74.6,0.3,3.2,107.8,4.5,73.1,0.1,4.4,121.1,4.4,72.2,-0.2,5.2,137.7
2020-12-08 13:00:00,0.1015832999999999,32.26,24.6162,0.14508,0.0,0.0,1.0,8.5,63186.0,7.8,15.342,0.9,2.431,8.7,17.772,58.9,205.238,1.148,0.0,1.9,87.7,87.9,44.9,4.5,75.0,0.4,2.4,113.9,4.5,74.7,0.4,3.4,113.9,4.5,73.5,0.1,4.9,123.7,4.3,72.8,-0.2,5.9,135.9
2020-12-08 14:00:00,0.0,32.01,32.09470222,0.14657,0.0,0.0,1.0,0.0,6014.2,0.0,3.889,0.0,0.447,0.0,4.336,36.5,218.643,-2.406,0.0,1.4,71.9,72.3,36.8,3.7,76.4,-0.0,2.2,123.5,3.8,76.0,-0.0,3.1,123.5,3.8,74.6,-0.3,4.6,135.4,3.7,73.8,-0.5,5.7,150.4
2020-12-08 15:00:00,0.0,24.2,27.4113,0.14732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.713,-7.171,0.0,9.7,60.5,64.4,37.0,2.9,80.3,-0.2,1.8,127.5,2.9,79.7,-0.2,2.6,127.5,3.1,77.5,-0.4,3.8,141.4,3.1,76.1,-0.7,4.9,158.7
2020-12-08 16:00:00,0.0,16.9,24.96848444,0.147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.554,-12.874,0.0,52.1,40.4,71.5,61.8,2.6,81.9,-0.2,1.8,129.8,2.6,81.2,-0.3,2.6,129.8,2.9,79.0,-0.4,3.9,140.9,2.9,77.5,-0.7,5.0,154.7
2020-12-08 17:00:00,0.0,23.98,23.51713333,0.14561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.391,-19.222,0.0,1.7,73.5,74.0,37.8,2.7,81.6,-0.1,2.0,149.7,2.8,81.0,-0.1,2.8,149.7,2.9,79.0,-0.3,4.5,156.1,2.9,77.8,-0.6,6.0,164.2
2020-12-08 18:00:00,0.0,45.29,23.53249778,0.14283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.565,-25.898,2.7,87.3,90.8,98.9,93.3,3.3,78.0,-0.2,2.1,154.4,3.3,77.5,-0.2,2.9,154.4,3.4,75.7,-0.4,4.7,159.9,3.4,74.5,-0.7,6.3,166.7
2020-12-08 19:00:00,0.0,43.45,27.81641333,0.13835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.526,-32.554,8.9,99.0,10.0,99.2,99.2,3.8,73.6,-0.5,2.0,141.3,3.8,73.2,-0.6,2.8,141.3,3.7,71.9,-0.9,4.3,149.3,3.6,71.0,-1.2,5.5,159.2
2020-12-08 20:00:00,0.0,39.08,28.29822667,0.14657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.814,-38.773,8.2,99.8,0.0,99.8,99.8,3.8,72.7,-0.7,1.9,136.3,3.8,72.3,-0.7,2.7,136.3,3.7,70.9,-1.1,4.1,144.7,3.5,70.0,-1.4,5.3,155.1
2020-12-08 21:00:00,0.0,16.02,27.74747111,0.14187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.962,-44.04,2.2,94.6,0.0,94.7,94.7,3.8,73.8,-0.4,2.0,123.3,3.8,73.4,-0.5,2.9,123.3,3.7,72.1,-0.8,4.2,132.8,3.5,71.3,-1.2,5.2,144.6
2020-12-08 22:00:00,0.0,5.61,22.42682444,0.13418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.22,-47.744,4.3,92.3,0.0,92.6,92.6,3.8,73.9,-0.4,2.2,116.5,3.8,73.5,-0.5,3.2,116.5,3.8,72.1,-0.8,4.6,126.1,3.5,71.3,-1.2,5.5,138.0
2020-12-08 23:00:00,0.0,1.46,20.75802222,0.13728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.09,-49.298,6.1,92.9,0.0,93.3,93.3,4.0,72.2,-0.6,2.4,123.9,4.0,71.8,-0.7,3.5,123.9,3.8,70.4,-1.0,4.9,132.0,3.6,69.7,-1.4,5.9,142.2
2020-12-09 00:00:00,0.0,22.63,15.08503556,0.13537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.698,-48.648,1.3,92.8,0.6,92.9,92.9,3.9,71.2,-0.9,2.5,130.0,3.9,70.8,-0.9,3.7,130.0,3.7,69.5,-1.3,5.1,137.8,3.4,68.9,-1.7,6.1,147.7
2020-12-09 01:00:00,0.0,36.18,18.33908333,0.1344199999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.641,-45.627,1.2,45.2,63.2,80.1,63.0,3.2,74.8,-0.9,2.8,131.6,3.2,74.4,-0.9,4.0,131.6,3.1,72.7,-1.3,5.6,138.3,2.8,71.7,-1.8,6.7,146.7
2020-12-09 02:00:00,0.0,3.59,18.96338667,0.13431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53,-40.826,0.7,81.3,40.3,88.9,85.2,2.9,74.3,-1.2,2.8,137.2,2.9,73.8,-1.3,4.0,137.2,2.9,72.0,-1.6,5.6,142.8,2.7,70.8,-2.0,6.7,149.9
2020-12-09 03:00:00,0.0,-0.26,22.60755778,0.1344199999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.412,-34.87,0.3,91.0,72.4,97.5,94.3,2.9,72.5,-1.5,2.8,141.2,2.9,72.1,-1.6,4.0,141.2,2.8,70.8,-2.0,5.8,147.0,2.6,70.0,-2.3,7.1,154.2
2020-12-09 04:00:00,0.0,-0.25,17.61925889,0.13675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.768,-28.313,0.0,83.5,81.1,96.9,90.2,2.9,70.4,-1.9,2.5,152.4,2.9,70.1,-2.0,3.5,152.4,2.8,69.0,-2.4,5.2,157.9,2.5,68.4,-2.7,6.6,164.7
2020-12-09 05:00:00,0.0,-0.24,22.55751778,0.13633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.155,-21.601,0.0,85.6,89.7,98.5,92.1,2.9,69.2,-2.2,1.9,158.1,2.9,68.9,-2.3,2.8,158.1,2.7,67.9,-2.6,4.3,164.5,2.5,67.5,-2.9,5.6,172.5
2020-12-09 06:00:00,0.0,10.38,20.21102,0.13973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.06,-15.104,0.0,68.3,45.4,82.7,75.5,2.7,69.4,-2.3,1.6,161.0,2.7,69.0,-2.4,2.3,161.0,2.6,67.7,-2.7,3.6,168.2,2.4,67.1,-3.1,4.9,177.3
2020-12-09 07:00:00,0.0,38.59,27.61817333,0.14843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.862,-9.146,8.4,18.4,18.4,39.0,32.1,2.0,72.0,-2.5,1.7,166.6,2.0,71.5,-2.6,2.5,166.6,2.0,69.7,-2.9,3.9,171.1,1.9,68.5,-3.3,5.1,176.7
2020-12-09 08:00:00,0.0,22.06,27.35782667,0.15268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.827,-4.027,28.0,45.0,0.0,60.4,60.4,2.0,72.6,-2.4,1.6,175.6,2.0,71.8,-2.5,2.3,175.6,2.3,69.0,-2.8,3.7,178.2,2.4,66.7,-3.2,5.0,181.4
2020-12-09 09:00:00,0.0223333999999999,26.83,30.39652,0.15427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,150.103,-0.027,6.4,86.2,0.0,87.1,87.1,2.3,71.9,-2.3,1.8,178.1,2.3,71.2,-2.4,2.5,178.1,2.6,68.4,-2.7,4.0,179.9,2.7,66.0,-3.0,5.4,182.1
2020-12-09 10:00:00,0.67625,18.58,22.38179333,0.15502,0.0,0.0,1.0,19.6,37752.2,7.8,3.901,1.2,0.602,9.0,4.503,0.0,163.71,2.609,3.9,100.0,0.0,100.0,100.0,2.6,70.6,-2.2,2.0,189.3,2.6,70.0,-2.3,2.9,189.3,2.8,67.6,-2.6,4.4,189.0,2.8,65.4,-3.0,5.8,188.7
2020-12-09 11:00:00,0.9010001,12.28,19.14618,0.1562899999999999,0.0,0.0,1.0,29.4,91907.8,13.8,10.82,1.2,1.226,15.1,12.046,4.7,177.543,3.703,28.7,92.1,8.8,94.9,94.6,2.9,68.7,-2.2,1.9,180.0,2.9,68.3,-2.3,2.7,180.0,3.0,66.0,-2.8,4.1,181.0,3.0,63.9,-3.2,5.3,182.2
2020-12-09 12:00:00,1.8521666,38.52,21.68915556,0.1576699999999999,0.0,0.0,1.0,24.4,101378.3,16.5,15.165,3.9,2.58,20.4,17.745,38.7,191.413,3.178,23.1,35.5,3.2,52.0,51.2,3.1,67.5,-2.3,1.8,178.3,3.1,67.0,-2.4,2.6,178.3,3.1,64.4,-2.9,3.9,179.5,3.2,62.0,-3.4,5.0,181.0
2020-12-09 13:00:00,0.1243333,39.48,27.25592667,0.16383,0.0,0.0,1.0,7.9,60819.1,5.4,10.923,1.0,2.476,6.4,13.399,8.3,205.118,1.072,79.8,86.2,0.0,97.2,97.2,3.0,68.2,-2.3,2.3,178.6,2.9,67.7,-2.4,3.3,178.6,3.0,65.4,-2.9,4.9,179.3,3.0,63.3,-3.3,6.2,180.2
2020-12-09 14:00:00,0.0,10.58,30.86139778,0.15693,0.0,0.0,1.0,0.0,5170.8,0.0,2.677,0.0,0.52,0.0,3.198,2.5,218.515,-2.47,26.1,93.1,0.0,94.9,94.9,2.9,67.4,-2.5,2.5,182.6,2.9,67.0,-2.6,3.6,182.6,2.9,64.6,-3.1,5.2,182.6,2.8,62.5,-3.6,6.5,182.7
2020-12-09 15:00:00,0.0,10.37,23.50326667,0.1576699999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.58,-7.224,4.3,78.5,0.0,79.4,79.4,2.4,69.2,-2.7,2.4,186.5,2.3,68.9,-2.8,3.5,186.5,2.3,66.5,-3.3,5.0,186.5,2.3,64.3,-3.7,6.2,186.4
